url_length,domain_length,path_length,query_length,dots,hyphens,underscores,slashes,digits,letters,special_characters,at_symbols,question_marks,equal_symbols,ampersands,percent_symbols,subdomains,https,ip_address,url_depth,entropy,tilde,comma,colon,semicolon,dollar,exclamation,plus,star,parentheses,has_port,path_segments,average_word_length,longest_word,suspicious_tld,label
30,22,0,0,3,0,0,2,0,24,6,0,0,0,0,0,2,1,0,0,3.873,0,0,1,0,0,0,0,0,0,0,0,4.8,11,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.675,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
32,24,0,0,2,1,0,2,0,26,6,0,0,0,0,0,1,1,0,0,4.14,0,0,1,0,0,0,0,0,0,0,0,5.2,9,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,4.054,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
34,25,1,0,2,1,0,3,6,21,7,0,0,0,0,0,1,1,0,1,4.349,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,0
31,23,0,0,3,0,0,2,0,25,6,0,0,0,0,0,2,1,0,0,4.018,0,0,1,0,0,0,0,0,0,0,0,5.0,13,0,1
34,26,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,1,0,0,4.102,0,0,1,0,0,0,0,0,0,0,0,7.25,18,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,3.99,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
25,17,0,0,2,1,0,2,0,19,6,0,0,0,0,0,1,1,0,0,3.703,0,0,1,0,0,0,0,0,0,0,0,3.8,5,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.954,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
26,18,0,0,3,0,0,2,1,19,6,0,0,0,0,0,2,1,0,0,4.104,0,0,1,0,0,0,0,0,0,0,0,3.8,7,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.753,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
32,23,1,0,2,1,0,3,0,25,7,0,0,0,0,0,1,1,0,1,3.953,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,0
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,4.041,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.913,0,0,1,0,0,0,0,0,0,0,0,3.8,7,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.844,0,0,1,0,0,0,0,0,0,0,0,5.25,11,0,1
26,18,0,0,3,0,0,2,0,20,6,0,0,0,0,0,2,1,0,0,3.844,0,0,1,0,0,0,0,0,0,0,0,4.0,7,0,1
32,25,0,0,3,1,0,2,0,25,7,0,0,0,0,0,2,0,0,0,3.992,0,0,1,0,0,0,0,0,0,0,0,4.17,7,0,0
28,20,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,1,0,0,3.7,0,0,1,0,0,0,0,0,0,0,0,4.4,10,0,1
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.753,0,0,1,0,0,0,0,0,0,0,0,3.8,6,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.804,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.968,0,0,1,0,0,0,0,0,0,0,0,5.75,13,0,1
24,16,0,0,2,1,0,2,0,18,6,0,0,0,0,0,1,1,0,0,3.772,0,0,1,0,0,0,0,0,0,0,0,3.6,5,0,1
30,22,0,0,3,1,0,2,0,23,7,0,0,0,0,0,2,1,0,0,3.831,0,0,1,0,0,0,0,0,0,0,0,3.83,5,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.512,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,3.692,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,4.039,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
36,28,0,0,2,1,0,2,0,30,6,0,0,0,0,0,1,1,0,0,4.01,0,0,1,0,0,0,0,0,0,0,0,6.0,12,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,4.116,0,0,1,0,0,0,0,0,0,0,0,6.0,14,0,1
42,33,1,0,2,0,0,3,0,36,6,0,0,0,0,0,1,1,0,1,4.243,0,0,1,0,0,0,0,0,0,0,0,9.0,21,0,0
74,29,7,29,1,2,0,4,2,59,13,0,1,2,1,0,0,1,0,2,4.74,0,0,1,1,0,0,0,0,0,0,1,5.9,11,0,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.734,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.943,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.887,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
28,21,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,0,0,0,3.968,0,0,1,0,0,0,0,0,0,0,0,4.4,6,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.909,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.844,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
31,23,0,0,2,1,0,2,0,25,6,0,0,0,0,0,1,1,0,0,4.067,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
38,30,0,0,2,0,0,2,0,33,5,0,0,0,0,0,1,1,0,0,4.001,0,0,1,0,0,0,0,0,0,0,0,8.25,22,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.772,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.884,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.484,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.123,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.767,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
37,29,0,0,2,0,0,2,0,32,5,0,0,0,0,0,1,1,0,0,4.064,0,0,1,0,0,0,0,0,0,0,0,8.0,21,0,1
24,17,0,0,3,0,0,2,0,18,6,0,0,0,0,0,2,0,0,0,3.689,0,0,1,0,0,0,0,0,0,0,0,3.6,6,0,0
19,11,0,0,2,0,0,2,0,14,5,0,0,0,0,0,1,1,0,0,3.577,0,0,1,0,0,0,0,0,0,0,0,3.5,5,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.559,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.546,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.804,0,0,1,0,0,0,0,0,0,0,0,4.75,9,0,1
20,13,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,0,0,0,3.546,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,0
21,14,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,0,0,0,3.63,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,0
33,26,0,0,3,0,0,2,0,27,6,0,0,0,0,0,2,0,0,0,4.142,0,0,1,0,0,0,0,0,0,0,0,5.4,12,0,0
31,23,0,0,3,0,0,2,0,25,6,0,0,0,0,0,2,1,0,0,4.131,0,0,1,0,0,0,0,0,0,0,0,5.0,12,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.824,0,0,1,0,0,0,0,0,0,0,0,4.75,6,0,1
22,15,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,0,0,0,3.482,0,0,1,0,0,0,0,0,0,0,0,4.25,7,0,0
21,13,0,0,3,0,0,2,0,15,6,0,0,0,0,0,2,1,0,0,3.523,0,0,1,0,0,0,0,0,0,0,0,3.0,5,0,1
27,19,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,1,0,0,3.958,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.123,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
25,17,0,0,2,0,0,2,1,19,5,0,0,0,0,0,1,1,0,0,3.753,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
25,18,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,0,0,0,3.623,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,0
31,22,1,0,2,0,0,3,1,24,6,0,0,0,0,0,1,1,0,1,4.042,0,0,1,0,0,0,0,0,0,0,0,4.8,11,0,0
27,20,0,0,3,0,0,2,7,14,6,0,0,0,0,0,2,0,0,0,3.958,0,0,1,0,0,0,0,0,0,0,0,2.8,4,0,0
47,21,18,0,2,1,0,5,0,38,9,0,0,0,0,0,1,1,0,3,4.044,0,0,1,0,0,0,0,0,0,0,2,5.43,13,0,0
47,24,15,0,2,1,0,4,1,38,8,0,0,0,0,0,1,1,0,2,4.315,0,0,1,0,0,0,0,0,0,0,1,6.33,13,0,0
25,18,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,0,0,0,3.623,0,0,1,0,0,0,0,0,0,0,0,5.0,10,1,0
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.804,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
29,18,1,0,2,0,0,4,0,21,8,0,0,0,0,0,1,1,0,1,3.788,0,0,1,0,0,0,0,0,0,0,0,5.25,9,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.857,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.748,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
29,22,0,0,3,0,0,2,1,22,6,0,0,0,0,0,2,0,0,0,3.978,0,0,1,0,0,0,0,0,0,0,0,4.4,9,0,0
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,4.054,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.855,0,0,1,0,0,0,0,0,0,0,0,4.75,8,0,1
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.825,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
71,23,40,0,1,0,0,4,6,59,6,0,0,0,0,0,0,1,0,2,4.681,0,0,1,0,0,0,0,0,0,0,2,5.9,19,0,0
34,26,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,1,0,0,4.035,0,0,1,0,0,0,0,0,0,0,0,7.25,18,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.831,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
59,52,0,0,3,5,0,2,0,48,11,0,0,0,0,0,2,0,0,0,4.104,0,0,1,0,0,0,0,0,0,0,0,4.8,9,0,0
31,24,0,0,4,0,0,2,0,24,7,0,0,0,0,0,3,0,0,0,3.938,0,0,1,0,0,0,0,0,0,0,0,4.0,9,0,0
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,4.002,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.986,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.873,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.446,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.958,0,0,1,0,0,0,0,0,0,0,0,5.5,12,0,1
24,17,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,0,0,0,3.542,0,0,1,0,0,0,0,0,0,0,0,4.75,9,1,0
24,16,0,0,2,0,0,2,0,19,5,0,0,0,0,0,1,1,0,0,3.772,0,0,1,0,0,0,0,0,0,0,0,4.75,6,0,1
41,34,0,0,3,0,0,2,0,35,6,0,0,0,0,0,2,0,0,0,4.132,0,0,1,0,0,0,0,0,0,0,0,7.0,16,0,0
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,4.047,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
25,17,0,0,2,1,0,2,0,19,6,0,0,0,0,0,1,1,0,0,4.084,0,0,1,0,0,0,0,0,0,0,0,3.8,8,0,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.734,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
23,16,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,0,0,0,3.741,0,0,1,0,0,0,0,0,0,0,0,4.5,8,0,0
38,30,0,0,2,0,0,2,0,33,5,0,0,0,0,0,1,1,0,0,4.136,0,0,1,0,0,0,0,0,0,0,0,8.25,22,0,1
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,3.885,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
27,18,1,0,2,1,0,3,4,16,7,0,0,0,0,0,1,1,0,1,4.032,0,0,1,0,0,0,0,0,0,0,0,3.2,5,0,0
22,14,0,0,3,0,0,2,0,16,6,0,0,0,0,0,2,1,0,0,3.629,0,0,1,0,0,0,0,0,0,0,0,3.2,5,0,1
59,25,27,0,2,2,0,4,18,32,9,0,0,0,0,0,1,0,0,2,4.677,0,0,1,0,0,0,0,0,0,0,2,4.0,9,1,0
33,25,0,0,3,0,0,2,0,27,6,0,0,0,0,0,2,1,0,0,4.082,0,0,1,0,0,0,0,0,0,0,0,5.4,15,0,1
33,25,0,0,2,2,0,2,0,26,7,0,0,0,0,0,1,1,0,0,3.715,0,0,1,0,0,0,0,0,0,0,0,4.33,8,0,1
32,24,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,1,0,0,3.843,0,0,1,0,0,0,0,0,0,0,0,6.75,16,0,1
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.833,0,0,1,0,0,0,0,0,0,0,0,3.8,6,0,1
33,25,0,0,3,0,0,2,0,27,6,0,0,0,0,0,2,1,0,0,4.142,0,0,1,0,0,0,0,0,0,0,0,5.4,9,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,3.958,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
29,22,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,0,0,0,3.65,0,0,1,0,0,0,0,0,0,0,0,6.0,14,0,0
28,20,0,0,3,0,0,2,0,22,6,0,0,0,0,0,2,1,0,0,3.869,0,0,1,0,0,0,0,0,0,0,0,4.4,10,0,1
33,26,0,0,3,0,0,2,1,26,6,0,0,0,0,0,2,0,0,0,3.983,0,0,1,0,0,0,0,0,0,0,0,5.2,12,0,0
119,44,67,0,4,4,0,8,16,86,17,0,0,0,0,0,2,1,0,6,4.741,0,0,1,0,0,0,0,0,0,0,6,5.73,21,0,0
30,22,0,0,3,0,0,2,0,24,6,0,0,0,0,0,2,1,0,0,4.098,0,0,1,0,0,0,0,0,0,0,0,4.8,12,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.499,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
27,19,0,0,2,0,0,2,0,22,5,0,0,0,0,0,1,1,0,0,4.06,0,0,1,0,0,0,0,0,0,0,0,5.5,11,0,1
21,10,1,0,1,1,0,4,0,13,8,0,0,0,0,0,0,1,0,1,3.404,0,0,1,0,0,0,0,0,0,0,0,3.25,5,0,0
31,24,0,0,4,0,0,2,0,24,7,0,0,0,0,0,3,0,0,0,3.962,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,0
16,9,0,0,2,0,0,2,0,11,5,0,0,0,0,0,1,0,0,0,2.953,0,0,1,0,0,0,0,0,0,0,0,2.75,4,0,0
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.123,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
26,17,1,0,1,1,0,3,0,20,6,0,0,0,0,0,0,1,0,1,4.027,0,0,1,0,0,0,0,0,0,0,0,5.0,7,0,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.849,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
33,25,0,0,2,0,0,2,0,28,5,0,0,0,0,0,1,1,0,0,3.801,0,0,1,0,0,0,0,0,0,0,0,7.0,17,0,1
25,18,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,0,0,0,3.783,0,0,1,0,0,0,0,0,0,0,0,5.0,7,0,0
88,19,61,0,3,5,0,4,19,56,13,0,0,0,0,0,1,1,0,2,4.836,0,0,1,0,0,0,0,0,0,0,2,3.29,11,0,0
19,11,0,0,2,0,0,2,0,14,5,0,0,0,0,0,1,1,0,0,3.432,0,0,1,0,0,0,0,0,0,0,0,3.5,5,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.404,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
26,18,0,0,2,1,0,2,0,20,6,0,0,0,0,0,1,1,0,0,3.95,0,0,1,0,0,0,0,0,0,0,0,4.0,6,0,1
31,23,0,0,2,0,0,2,1,25,5,0,0,0,0,0,1,1,0,0,3.938,0,0,1,0,0,0,0,0,0,0,0,5.0,13,0,1
38,30,0,0,2,0,0,2,0,33,5,0,0,0,0,0,1,1,0,0,3.903,0,0,1,0,0,0,0,0,0,0,0,8.25,22,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.684,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
35,13,15,0,1,0,0,3,0,30,5,0,0,0,0,0,0,0,0,1,4.107,0,0,1,0,0,0,0,0,0,0,1,7.5,14,0,0
21,14,0,0,2,0,0,2,6,10,5,0,0,0,0,0,1,0,0,0,3.88,0,0,1,0,0,0,0,0,0,0,0,3.33,4,0,0
29,22,0,0,3,0,0,2,5,18,6,0,0,0,0,0,2,0,0,0,4.185,0,0,1,0,0,0,0,0,0,0,0,3.6,6,0,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.943,0,0,1,0,0,0,0,0,0,0,0,5.0,10,0,1
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
41,32,1,0,2,3,0,3,4,28,9,0,0,0,0,0,1,1,0,1,4.074,0,0,1,0,0,0,0,0,0,0,0,4.0,8,0,0
34,25,1,0,2,1,0,3,6,21,7,0,0,0,0,0,1,1,0,1,4.113,0,0,1,0,0,0,0,0,0,0,0,5.25,6,0,0
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.762,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
36,20,8,0,2,0,0,4,1,28,7,0,0,0,0,0,1,1,0,2,4.128,0,0,1,0,0,0,0,0,0,0,1,4.67,7,0,0
49,40,1,0,2,3,0,3,3,37,9,0,0,0,0,0,1,1,0,1,4.23,0,0,1,0,0,0,0,0,0,0,0,4.62,11,0,0
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,3.948,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
34,26,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,1,0,0,4.116,0,0,1,0,0,0,0,0,0,0,0,7.25,18,0,1
30,4,18,0,1,0,0,3,0,25,5,0,0,0,0,0,0,1,0,1,3.873,0,0,1,0,0,0,0,0,0,0,1,6.25,17,0,0
28,21,0,0,2,1,0,2,0,22,6,0,0,0,0,0,1,0,0,0,3.821,0,0,1,0,0,0,0,0,0,0,0,4.4,6,0,0
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.664,0,0,1,0,0,0,0,0,0,0,0,4.25,7,0,1
25,17,0,0,4,0,0,2,2,16,7,0,0,0,0,0,3,1,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,2.67,5,0,1
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,3.99,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
28,21,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,0,0,0,3.852,0,0,1,0,0,0,0,0,0,0,0,5.75,13,0,0
22,14,0,0,2,0,0,2,0,17,5,0,0,0,0,0,1,1,0,0,3.754,0,0,1,0,0,0,0,0,0,0,0,4.25,6,0,1
31,23,0,0,4,0,0,2,0,24,7,0,0,0,0,0,3,1,0,0,3.809,0,0,1,0,0,0,0,0,0,0,0,4.0,10,0,1
39,31,0,0,2,0,0,2,0,34,5,0,0,0,0,0,1,1,0,0,4.324,0,0,1,0,0,0,0,0,0,0,0,8.5,23,0,1
20,12,0,0,2,0,0,2,0,15,5,0,0,0,0,0,1,1,0,0,3.584,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.825,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
41,32,1,0,2,2,0,3,5,28,8,0,0,0,0,0,1,1,0,1,4.239,0,0,1,0,0,0,0,0,0,0,0,5.6,10,0,0
21,13,0,0,2,0,0,2,0,16,5,0,0,0,0,0,1,1,0,0,3.785,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.654,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.708,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,0
34,25,1,0,2,0,0,3,0,28,6,0,0,0,0,0,1,1,0,1,3.999,0,0,1,0,0,0,0,0,0,0,0,7.0,12,0,0
47,39,1,0,4,2,0,3,5,32,10,0,0,0,0,0,3,0,0,1,4.089,0,0,1,0,0,0,0,0,0,0,0,4.57,9,1,0
25,17,0,0,2,0,0,2,0,20,5,0,0,0,0,0,1,1,0,0,3.783,0,0,1,0,0,0,0,0,0,0,0,5.0,9,0,1
32,25,0,0,2,0,0,2,0,27,5,0,0,0,0,0,1,0,0,0,4.054,0,0,1,0,0,0,0,0,0,0,0,6.75,17,0,0
30,22,0,0,2,0,0,2,0,25,5,0,0,0,0,0,1,1,0,0,4.123,0,0,1,0,0,0,0,0,0,0,0,6.25,14,0,1
38,30,0,0,2,0,0,2,0,33,5,0,0,0,0,0,1,1,0,0,4.116,0,0,1,0,0,0,0,0,0,0,0,8.25,22,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.995,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
19,11,0,0,2,0,0,2,0,14,5,0,0,0,0,0,1,1,0,0,3.577,0,0,1,0,0,0,0,0,0,0,0,3.5,5,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.978,0,0,1,0,0,0,0,0,0,0,0,6.0,13,0,1
28,21,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,0,0,0,3.941,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,0
31,23,0,0,2,0,0,2,0,26,5,0,0,0,0,0,1,1,0,0,4.115,0,0,1,0,0,0,0,0,0,0,0,6.5,15,0,1
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.783,0,0,1,0,0,0,0,0,0,0,0,3.8,6,0,1
20,13,0,0,1,0,0,2,1,15,4,0,0,0,0,0,0,0,0,0,3.684,0,0,1,0,0,0,0,0,0,0,0,3.75,5,0,0
26,18,0,0,2,1,0,2,0,20,6,0,0,0,0,0,1,1,0,0,3.825,0,0,1,0,0,0,0,0,0,0,0,4.0,5,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.873,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
26,18,0,0,2,0,0,2,0,21,5,0,0,0,0,0,1,1,0,0,3.825,0,0,1,0,0,0,0,0,0,0,0,5.25,10,0,1
36,28,0,0,2,1,0,2,0,30,6,0,0,0,0,0,1,1,0,0,4.086,0,0,1,0,0,0,0,0,0,0,0,6.0,10,0,1
23,15,0,0,2,0,0,2,0,18,5,0,0,0,0,0,1,1,0,0,3.762,0,0,1,0,0,0,0,0,0,0,0,4.5,7,0,1
82,74,1,0,3,0,0,3,7,68,7,0,0,0,0,0,2,0,0,1,4.854,0,0,1,0,0,0,0,0,0,0,0,6.18,15,0,0
78,17,9,44,2,0,0,3,0,69,9,0,1,1,1,0,0,0,0,1,4.574,0,0,1,0,0,0,0,0,0,0,1,8.62,20,0,0
25,17,0,0,3,0,0,2,0,19,6,0,0,0,0,0,2,1,0,0,3.863,0,0,1,0,0,0,0,0,0,0,0,3.8,6,0,1
29,21,0,0,2,0,0,2,0,24,5,0,0,0,0,0,1,1,0,0,3.762,0,0,1,0,0,0,0,0,0,0,0,6.0,14,0,1
37,29,0,0,2,0,0,2,0,32,5,0,0,0,0,0,1,1,0,0,3.81,0,0,1,0,0,0,0,0,0,0,0,8.0,21,0,1
103,44,51,0,4,2,0,8,14,74,15,0,0,0,0,0,2,1,0,6,4.766,0,0,1,0,0,0,0,0,0,0,6,5.69,15,0,0
28,20,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,1,0,0,3.941,0,0,1,0,0,0,0,0,0,0,0,5.75,12,0,1
28,21,0,0,2,0,0,2,0,23,5,0,0,0,0,0,1,0,0,0,3.771,0,0,1,0,0,0,0,0,0,0,0,5.75,14,0,0
34,26,0,0,2,0,0,2,0,29,5,0,0,0,0,0,1,1,0,0,3.962,0,0,1,0,0,0,0,0,0,0,0,7.25,18,0,1
31,22,1,0,2,0,0,3,0,25,6,0,0,0,0,0,1,1,0,1,3.576,0,0,1,0,0,0,0,0,0,0,0,6.25,10,0,0
27,19,0,0,3,0,0,2,0,21,6,0,0,0,0,0,2,1,0,0,3.93,0,0,1,0,0,0,0,0,0,0,0,4.2,8,0,1
